proxy	id	label_cateogory
http://purl.org/collections/nl/am/proxy-57108	743.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-61792	744.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-6549	745.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-69060	746.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-6605	747.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-61269	748.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-38184	751.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-23118	752.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-51566	754.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-13828	756.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-31903	759.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-63803	760.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-71087	762.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-5832	763.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-38086	764.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-52579	765.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-72627	766.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-41706	767.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-71280	768.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-1276	769.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-73960	770.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-10179	771.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-306	772.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-42172	773.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-71668	774.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-44726	775.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-65092	776.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-26567	777.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-3579	778.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-39914	779.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-46999	780.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-38398	782.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-49082	783.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-26124	784.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-70863	787.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-56142	789.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-72374	791.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-67983	792.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-47641	794.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-67987	795.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-6401	796.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-11391	797.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-59104	799.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-689	800.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54538	801.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-13050	802.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-53350	803.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-61318	804.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-44932	805.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-61455	806.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50884	807.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-29835	808.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-10952	809.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-11570	810.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-55700	811.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-19431	812.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-53533	813.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-71823	814.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-1585	815.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-3548	818.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-6403	820.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-71430	821.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-11494	822.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-72131	823.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50235	825.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-66900	826.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-27590	827.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-69246	828.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-3363	830.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-21483	831.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-41424	832.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-53821	833.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-29582	834.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-67675	836.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-63138	838.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-1346	839.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-62596	840.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-19298	841.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-50852	843.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-66137	844.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-42175	845.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-38264	847.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-13821	849.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-70373	850.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-53054	851.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-64232	855.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-66194	856.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-72008	857.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-72470	859.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28186	863.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-3038	864.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-53671	865.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54714	866.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-6415	867.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-50474	868.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-69110	869.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-73119	870.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-56127	871.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50787	873.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-73121	874.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-66826	875.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-40334	876.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-4828	877.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-42098	878.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-53966	879.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-65136	880.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54860	882.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-32791	883.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-44975	884.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-6611	886.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-15827	887.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-50681	888.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-23987	889.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-22546	890.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-52528	891.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-43239	892.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-20612	893.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-16520	895.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-3100	897.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-74618	898.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-29721	899.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-61323	900.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-5554	903.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-3689	904.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-31526	905.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-60962	906.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-243	908.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-58542	909.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-55741	910.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-51473	911.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-47189	913.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-19206	914.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-31918	915.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-6580	918.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-52137	919.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-45350	920.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-48171	921.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-12116	923.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-72243	924.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28595	925.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-64756	926.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-24230	927.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-51116	928.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-3346	930.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-66001	931.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54167	932.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54648	933.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-30224	936.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-31336	937.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-66998	938.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-70241	939.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-40545	940.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-4887	941.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-43400	942.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-8162	943.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-75012	944.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-38372	945.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-5626	947.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-60999	952.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-15808	953.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-765	954.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-4085	955.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-10155	956.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-74621	957.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-26515	958.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-5704	959.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-24707	963.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-21776	964.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-2973	965.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-12973	966.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-47432	967.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-40201	968.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-66440	969.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-65288	970.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-22972	971.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-31168	972.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-22792	973.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-73288	974.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-53934	975.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-39568	976.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-39093	978.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-48945	979.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-21595	980.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-52003	981.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-9920	983.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-25014	985.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-73186	986.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-47054	988.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-57788	990.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-1835	993.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-2174	994.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-8065	996.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-65142	997.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-70805	999.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-21975	1000.0	http://purl.org/collections/nl/am/t-5504
