id	proxy	label_cateogory
636	http://purl.org/collections/nl/am/proxy-6358	http://purl.org/collections/nl/am/t-22504
637	http://purl.org/collections/nl/am/proxy-69233	http://purl.org/collections/nl/am/t-22503
638	http://purl.org/collections/nl/am/proxy-14527	http://purl.org/collections/nl/am/t-22505
639	http://purl.org/collections/nl/am/proxy-55003	http://purl.org/collections/nl/am/t-22503
640	http://purl.org/collections/nl/am/proxy-31521	http://purl.org/collections/nl/am/t-5504
641	http://purl.org/collections/nl/am/proxy-49076	http://purl.org/collections/nl/am/t-22504
642	http://purl.org/collections/nl/am/proxy-22018	http://purl.org/collections/nl/am/t-5504
643	http://purl.org/collections/nl/am/proxy-46291	http://purl.org/collections/nl/am/t-14592
644	http://purl.org/collections/nl/am/proxy-6701	http://purl.org/collections/nl/am/t-15606
645	http://purl.org/collections/nl/am/proxy-14696	http://purl.org/collections/nl/am/t-15606
646	http://purl.org/collections/nl/am/proxy-1107	http://purl.org/collections/nl/am/t-22503
647	http://purl.org/collections/nl/am/proxy-27739	http://purl.org/collections/nl/am/t-5504
648	http://purl.org/collections/nl/am/proxy-53357	http://purl.org/collections/nl/am/t-22503
649	http://purl.org/collections/nl/am/proxy-57656	http://purl.org/collections/nl/am/t-22503
650	http://purl.org/collections/nl/am/proxy-28213	http://purl.org/collections/nl/am/t-5504
651	http://purl.org/collections/nl/am/proxy-57415	http://purl.org/collections/nl/am/t-22503
652	http://purl.org/collections/nl/am/proxy-70789	http://purl.org/collections/nl/am/t-22503
653	http://purl.org/collections/nl/am/proxy-49708	http://purl.org/collections/nl/am/t-22503
654	http://purl.org/collections/nl/am/proxy-46337	http://purl.org/collections/nl/am/t-14592
655	http://purl.org/collections/nl/am/proxy-5839	http://purl.org/collections/nl/am/t-15459
656	http://purl.org/collections/nl/am/proxy-4714	http://purl.org/collections/nl/am/t-22507
657	http://purl.org/collections/nl/am/proxy-45486	http://purl.org/collections/nl/am/t-14592
658	http://purl.org/collections/nl/am/proxy-43487	http://purl.org/collections/nl/am/t-22505
659	http://purl.org/collections/nl/am/proxy-25836	http://purl.org/collections/nl/am/t-15459
660	http://purl.org/collections/nl/am/proxy-41147	http://purl.org/collections/nl/am/t-22505
661	http://purl.org/collections/nl/am/proxy-27852	http://purl.org/collections/nl/am/t-5504
662	http://purl.org/collections/nl/am/proxy-39128	http://purl.org/collections/nl/am/t-22506
663	http://purl.org/collections/nl/am/proxy-65872	http://purl.org/collections/nl/am/t-22503
664	http://purl.org/collections/nl/am/proxy-747	http://purl.org/collections/nl/am/t-22503
665	http://purl.org/collections/nl/am/proxy-71358	http://purl.org/collections/nl/am/t-22503
666	http://purl.org/collections/nl/am/proxy-65241	http://purl.org/collections/nl/am/t-22503
667	http://purl.org/collections/nl/am/proxy-43034	http://purl.org/collections/nl/am/t-22505
668	http://purl.org/collections/nl/am/proxy-49814	http://purl.org/collections/nl/am/t-22503
669	http://purl.org/collections/nl/am/proxy-69425	http://purl.org/collections/nl/am/t-22503
670	http://purl.org/collections/nl/am/proxy-38494	http://purl.org/collections/nl/am/t-22506
671	http://purl.org/collections/nl/am/proxy-64718	http://purl.org/collections/nl/am/t-15579
672	http://purl.org/collections/nl/am/proxy-4245	http://purl.org/collections/nl/am/t-22503
673	http://purl.org/collections/nl/am/proxy-27833	http://purl.org/collections/nl/am/t-5504
674	http://purl.org/collections/nl/am/proxy-11222	http://purl.org/collections/nl/am/t-15606
675	http://purl.org/collections/nl/am/proxy-71044	http://purl.org/collections/nl/am/t-22503
676	http://purl.org/collections/nl/am/proxy-55383	http://purl.org/collections/nl/am/t-22503
677	http://purl.org/collections/nl/am/proxy-41006	http://purl.org/collections/nl/am/t-22505
678	http://purl.org/collections/nl/am/proxy-73215	http://purl.org/collections/nl/am/t-15579
679	http://purl.org/collections/nl/am/proxy-52104	http://purl.org/collections/nl/am/t-22503
680	http://purl.org/collections/nl/am/proxy-49667	http://purl.org/collections/nl/am/t-22503
681	http://purl.org/collections/nl/am/proxy-18765	http://purl.org/collections/nl/am/t-15579
682	http://purl.org/collections/nl/am/proxy-20259	http://purl.org/collections/nl/am/t-5504
683	http://purl.org/collections/nl/am/proxy-39700	http://purl.org/collections/nl/am/t-22506
684	http://purl.org/collections/nl/am/proxy-56442	http://purl.org/collections/nl/am/t-22503
685	http://purl.org/collections/nl/am/proxy-9915	http://purl.org/collections/nl/am/t-5504
686	http://purl.org/collections/nl/am/proxy-9587	http://purl.org/collections/nl/am/t-15459
687	http://purl.org/collections/nl/am/proxy-29904	http://purl.org/collections/nl/am/t-15579
688	http://purl.org/collections/nl/am/proxy-13058	http://purl.org/collections/nl/am/t-15606
689	http://purl.org/collections/nl/am/proxy-63833	http://purl.org/collections/nl/am/t-22508
690	http://purl.org/collections/nl/am/proxy-43660	http://purl.org/collections/nl/am/t-22505
691	http://purl.org/collections/nl/am/proxy-25312	http://purl.org/collections/nl/am/t-15459
692	http://purl.org/collections/nl/am/proxy-9003	http://purl.org/collections/nl/am/t-15606
693	http://purl.org/collections/nl/am/proxy-48991	http://purl.org/collections/nl/am/t-22506
694	http://purl.org/collections/nl/am/proxy-63900	http://purl.org/collections/nl/am/t-22508
695	http://purl.org/collections/nl/am/proxy-49490	http://purl.org/collections/nl/am/t-22504
696	http://purl.org/collections/nl/am/proxy-13435	http://purl.org/collections/nl/am/t-22507
697	http://purl.org/collections/nl/am/proxy-12796	http://purl.org/collections/nl/am/t-15606
698	http://purl.org/collections/nl/am/proxy-53141	http://purl.org/collections/nl/am/t-22503
699	http://purl.org/collections/nl/am/proxy-49666	http://purl.org/collections/nl/am/t-22503
700	http://purl.org/collections/nl/am/proxy-25669	http://purl.org/collections/nl/am/t-5504
701	http://purl.org/collections/nl/am/proxy-18803	http://purl.org/collections/nl/am/t-15579
702	http://purl.org/collections/nl/am/proxy-26362	http://purl.org/collections/nl/am/t-15459
703	http://purl.org/collections/nl/am/proxy-9047	http://purl.org/collections/nl/am/t-15606
704	http://purl.org/collections/nl/am/proxy-59006	http://purl.org/collections/nl/am/t-22503
705	http://purl.org/collections/nl/am/proxy-1854	http://purl.org/collections/nl/am/t-22503
706	http://purl.org/collections/nl/am/proxy-59658	http://purl.org/collections/nl/am/t-22503
707	http://purl.org/collections/nl/am/proxy-22399	http://purl.org/collections/nl/am/t-15579
708	http://purl.org/collections/nl/am/proxy-13675	http://purl.org/collections/nl/am/t-5504
709	http://purl.org/collections/nl/am/proxy-72948	http://purl.org/collections/nl/am/t-14592
710	http://purl.org/collections/nl/am/proxy-20714	http://purl.org/collections/nl/am/t-22503
711	http://purl.org/collections/nl/am/proxy-61970	http://purl.org/collections/nl/am/t-22505
712	http://purl.org/collections/nl/am/proxy-13952	http://purl.org/collections/nl/am/t-15606
713	http://purl.org/collections/nl/am/proxy-27760	http://purl.org/collections/nl/am/t-5504
714	http://purl.org/collections/nl/am/proxy-53666	http://purl.org/collections/nl/am/t-22503
715	http://purl.org/collections/nl/am/proxy-28342	http://purl.org/collections/nl/am/t-5504
716	http://purl.org/collections/nl/am/proxy-42344	http://purl.org/collections/nl/am/t-22505
717	http://purl.org/collections/nl/am/proxy-47776	http://purl.org/collections/nl/am/t-22505
718	http://purl.org/collections/nl/am/proxy-6075	http://purl.org/collections/nl/am/t-22503
719	http://purl.org/collections/nl/am/proxy-2719	http://purl.org/collections/nl/am/t-22503
720	http://purl.org/collections/nl/am/proxy-28429	http://purl.org/collections/nl/am/t-15579
721	http://purl.org/collections/nl/am/proxy-47535	http://purl.org/collections/nl/am/t-5504
722	http://purl.org/collections/nl/am/proxy-1235	http://purl.org/collections/nl/am/t-22503
723	http://purl.org/collections/nl/am/proxy-42131	http://purl.org/collections/nl/am/t-22505
724	http://purl.org/collections/nl/am/proxy-59009	http://purl.org/collections/nl/am/t-22503
725	http://purl.org/collections/nl/am/proxy-64759	http://purl.org/collections/nl/am/t-22503
726	http://purl.org/collections/nl/am/proxy-12136	http://purl.org/collections/nl/am/t-5504
727	http://purl.org/collections/nl/am/proxy-61735	http://purl.org/collections/nl/am/t-22503
728	http://purl.org/collections/nl/am/proxy-28341	http://purl.org/collections/nl/am/t-15606
729	http://purl.org/collections/nl/am/proxy-51800	http://purl.org/collections/nl/am/t-22503
730	http://purl.org/collections/nl/am/proxy-33473	http://purl.org/collections/nl/am/t-14592
731	http://purl.org/collections/nl/am/proxy-45934	http://purl.org/collections/nl/am/t-14592
732	http://purl.org/collections/nl/am/proxy-64491	http://purl.org/collections/nl/am/t-15579
733	http://purl.org/collections/nl/am/proxy-48137	http://purl.org/collections/nl/am/t-22504
734	http://purl.org/collections/nl/am/proxy-57521	http://purl.org/collections/nl/am/t-22503
735	http://purl.org/collections/nl/am/proxy-67157	http://purl.org/collections/nl/am/t-15459
736	http://purl.org/collections/nl/am/proxy-57622	http://purl.org/collections/nl/am/t-22503
737	http://purl.org/collections/nl/am/proxy-72910	http://purl.org/collections/nl/am/t-15579
738	http://purl.org/collections/nl/am/proxy-46263	http://purl.org/collections/nl/am/t-14592
739	http://purl.org/collections/nl/am/proxy-24434	http://purl.org/collections/nl/am/t-22508
740	http://purl.org/collections/nl/am/proxy-7802	http://purl.org/collections/nl/am/t-15579
741	http://purl.org/collections/nl/am/proxy-57104	http://purl.org/collections/nl/am/t-22503
742	http://purl.org/collections/nl/am/proxy-46994	http://purl.org/collections/nl/am/t-15459
743	http://purl.org/collections/nl/am/proxy-57108	http://purl.org/collections/nl/am/t-22503
744	http://purl.org/collections/nl/am/proxy-61792	http://purl.org/collections/nl/am/t-22505
745	http://purl.org/collections/nl/am/proxy-6549	http://purl.org/collections/nl/am/t-15606
746	http://purl.org/collections/nl/am/proxy-69060	http://purl.org/collections/nl/am/t-14592
747	http://purl.org/collections/nl/am/proxy-6605	http://purl.org/collections/nl/am/t-15606
748	http://purl.org/collections/nl/am/proxy-61269	http://purl.org/collections/nl/am/t-22503
749	http://purl.org/collections/nl/am/proxy-32005	http://purl.org/collections/nl/am/t-15579
750	http://purl.org/collections/nl/am/proxy-40626	http://purl.org/collections/nl/am/t-22505
751	http://purl.org/collections/nl/am/proxy-38184	http://purl.org/collections/nl/am/t-22506
752	http://purl.org/collections/nl/am/proxy-23118	http://purl.org/collections/nl/am/t-15579
753	http://purl.org/collections/nl/am/proxy-64436	http://purl.org/collections/nl/am/t-5504
754	http://purl.org/collections/nl/am/proxy-51566	http://purl.org/collections/nl/am/t-22503
755	http://purl.org/collections/nl/am/proxy-2570	http://purl.org/collections/nl/am/t-22503
756	http://purl.org/collections/nl/am/proxy-13828	http://purl.org/collections/nl/am/t-15606
757	http://purl.org/collections/nl/am/proxy-4636	http://purl.org/collections/nl/am/t-22507
758	http://purl.org/collections/nl/am/proxy-16447	http://purl.org/collections/nl/am/t-15459
759	http://purl.org/collections/nl/am/proxy-31903	http://purl.org/collections/nl/am/t-15579
760	http://purl.org/collections/nl/am/proxy-63803	http://purl.org/collections/nl/am/t-5504
761	http://purl.org/collections/nl/am/proxy-55047	http://purl.org/collections/nl/am/t-22503
762	http://purl.org/collections/nl/am/proxy-71087	http://purl.org/collections/nl/am/t-22503
763	http://purl.org/collections/nl/am/proxy-5832	http://purl.org/collections/nl/am/t-15459
764	http://purl.org/collections/nl/am/proxy-38086	http://purl.org/collections/nl/am/t-22506
765	http://purl.org/collections/nl/am/proxy-52579	http://purl.org/collections/nl/am/t-22503
766	http://purl.org/collections/nl/am/proxy-72627	http://purl.org/collections/nl/am/t-22503
767	http://purl.org/collections/nl/am/proxy-41706	http://purl.org/collections/nl/am/t-22505
768	http://purl.org/collections/nl/am/proxy-71280	http://purl.org/collections/nl/am/t-22503
769	http://purl.org/collections/nl/am/proxy-1276	http://purl.org/collections/nl/am/t-22503
770	http://purl.org/collections/nl/am/proxy-73960	http://purl.org/collections/nl/am/t-5504
771	http://purl.org/collections/nl/am/proxy-10179	http://purl.org/collections/nl/am/t-22508
772	http://purl.org/collections/nl/am/proxy-306	http://purl.org/collections/nl/am/t-22503
773	http://purl.org/collections/nl/am/proxy-42172	http://purl.org/collections/nl/am/t-22505
774	http://purl.org/collections/nl/am/proxy-71668	http://purl.org/collections/nl/am/t-22503
775	http://purl.org/collections/nl/am/proxy-44726	http://purl.org/collections/nl/am/t-15579
776	http://purl.org/collections/nl/am/proxy-65092	http://purl.org/collections/nl/am/t-22503
777	http://purl.org/collections/nl/am/proxy-26567	http://purl.org/collections/nl/am/t-15459
778	http://purl.org/collections/nl/am/proxy-3579	http://purl.org/collections/nl/am/t-22503
779	http://purl.org/collections/nl/am/proxy-39914	http://purl.org/collections/nl/am/t-22505
780	http://purl.org/collections/nl/am/proxy-46999	http://purl.org/collections/nl/am/t-15459
781	http://purl.org/collections/nl/am/proxy-614	http://purl.org/collections/nl/am/t-22503
782	http://purl.org/collections/nl/am/proxy-38398	http://purl.org/collections/nl/am/t-22506
783	http://purl.org/collections/nl/am/proxy-49082	http://purl.org/collections/nl/am/t-22504
784	http://purl.org/collections/nl/am/proxy-26124	http://purl.org/collections/nl/am/t-15579
785	http://purl.org/collections/nl/am/proxy-12380	http://purl.org/collections/nl/am/t-15606
786	http://purl.org/collections/nl/am/proxy-28800	http://purl.org/collections/nl/am/t-5504
787	http://purl.org/collections/nl/am/proxy-70863	http://purl.org/collections/nl/am/t-22503
788	http://purl.org/collections/nl/am/proxy-21345	http://purl.org/collections/nl/am/t-15579
789	http://purl.org/collections/nl/am/proxy-56142	http://purl.org/collections/nl/am/t-22503
790	http://purl.org/collections/nl/am/proxy-71282	http://purl.org/collections/nl/am/t-22503
791	http://purl.org/collections/nl/am/proxy-72374	http://purl.org/collections/nl/am/t-22503
792	http://purl.org/collections/nl/am/proxy-67983	http://purl.org/collections/nl/am/t-14592
793	http://purl.org/collections/nl/am/proxy-1458	http://purl.org/collections/nl/am/t-22503
794	http://purl.org/collections/nl/am/proxy-47641	http://purl.org/collections/nl/am/t-5504
795	http://purl.org/collections/nl/am/proxy-67987	http://purl.org/collections/nl/am/t-14592
796	http://purl.org/collections/nl/am/proxy-6401	http://purl.org/collections/nl/am/t-15606
797	http://purl.org/collections/nl/am/proxy-11391	http://purl.org/collections/nl/am/t-15606
798	http://purl.org/collections/nl/am/proxy-10216	http://purl.org/collections/nl/am/t-22508
799	http://purl.org/collections/nl/am/proxy-59104	http://purl.org/collections/nl/am/t-22503
800	http://purl.org/collections/nl/am/proxy-689	http://purl.org/collections/nl/am/t-22503
801	http://purl.org/collections/nl/am/proxy-54538	http://purl.org/collections/nl/am/t-22503
802	http://purl.org/collections/nl/am/proxy-13050	http://purl.org/collections/nl/am/t-15606
803	http://purl.org/collections/nl/am/proxy-53350	http://purl.org/collections/nl/am/t-22503
804	http://purl.org/collections/nl/am/proxy-61318	http://purl.org/collections/nl/am/t-22503
805	http://purl.org/collections/nl/am/proxy-44932	http://purl.org/collections/nl/am/t-14592
806	http://purl.org/collections/nl/am/proxy-61455	http://purl.org/collections/nl/am/t-22503
807	http://purl.org/collections/nl/am/proxy-50884	http://purl.org/collections/nl/am/t-22504
808	http://purl.org/collections/nl/am/proxy-29835	http://purl.org/collections/nl/am/t-15579
809	http://purl.org/collections/nl/am/proxy-10952	http://purl.org/collections/nl/am/t-22508
810	http://purl.org/collections/nl/am/proxy-11570	http://purl.org/collections/nl/am/t-22508
811	http://purl.org/collections/nl/am/proxy-55700	http://purl.org/collections/nl/am/t-22503
812	http://purl.org/collections/nl/am/proxy-19431	http://purl.org/collections/nl/am/t-5504
813	http://purl.org/collections/nl/am/proxy-53533	http://purl.org/collections/nl/am/t-22503
814	http://purl.org/collections/nl/am/proxy-71823	http://purl.org/collections/nl/am/t-22503
815	http://purl.org/collections/nl/am/proxy-1585	http://purl.org/collections/nl/am/t-22503
816	http://purl.org/collections/nl/am/proxy-42211	http://purl.org/collections/nl/am/t-22503
817	http://purl.org/collections/nl/am/proxy-38618	http://purl.org/collections/nl/am/t-22506
818	http://purl.org/collections/nl/am/proxy-3548	http://purl.org/collections/nl/am/t-22503
819	http://purl.org/collections/nl/am/proxy-44834	http://purl.org/collections/nl/am/t-22503
820	http://purl.org/collections/nl/am/proxy-6403	http://purl.org/collections/nl/am/t-15606
821	http://purl.org/collections/nl/am/proxy-71430	http://purl.org/collections/nl/am/t-22503
822	http://purl.org/collections/nl/am/proxy-11494	http://purl.org/collections/nl/am/t-22507
823	http://purl.org/collections/nl/am/proxy-72131	http://purl.org/collections/nl/am/t-22503
824	http://purl.org/collections/nl/am/proxy-11436	http://purl.org/collections/nl/am/t-22508
825	http://purl.org/collections/nl/am/proxy-50235	http://purl.org/collections/nl/am/t-22503
826	http://purl.org/collections/nl/am/proxy-66900	http://purl.org/collections/nl/am/t-22507
827	http://purl.org/collections/nl/am/proxy-27590	http://purl.org/collections/nl/am/t-15579
828	http://purl.org/collections/nl/am/proxy-69246	http://purl.org/collections/nl/am/t-22503
829	http://purl.org/collections/nl/am/proxy-45662	http://purl.org/collections/nl/am/t-14592
830	http://purl.org/collections/nl/am/proxy-3363	http://purl.org/collections/nl/am/t-22503
831	http://purl.org/collections/nl/am/proxy-21483	http://purl.org/collections/nl/am/t-15579
832	http://purl.org/collections/nl/am/proxy-41424	http://purl.org/collections/nl/am/t-22505
833	http://purl.org/collections/nl/am/proxy-53821	http://purl.org/collections/nl/am/t-22503
834	http://purl.org/collections/nl/am/proxy-29582	http://purl.org/collections/nl/am/t-5504
835	http://purl.org/collections/nl/am/proxy-38156	http://purl.org/collections/nl/am/t-22506
836	http://purl.org/collections/nl/am/proxy-67675	http://purl.org/collections/nl/am/t-15579
837	http://purl.org/collections/nl/am/proxy-50448	http://purl.org/collections/nl/am/t-22503
838	http://purl.org/collections/nl/am/proxy-63138	http://purl.org/collections/nl/am/t-5504
839	http://purl.org/collections/nl/am/proxy-1346	http://purl.org/collections/nl/am/t-22503
840	http://purl.org/collections/nl/am/proxy-62596	http://purl.org/collections/nl/am/t-5504
841	http://purl.org/collections/nl/am/proxy-19298	http://purl.org/collections/nl/am/t-15459
842	http://purl.org/collections/nl/am/proxy-28901	http://purl.org/collections/nl/am/t-15579
843	http://purl.org/collections/nl/am/proxy-50852	http://purl.org/collections/nl/am/t-22505
844	http://purl.org/collections/nl/am/proxy-66137	http://purl.org/collections/nl/am/t-14592
845	http://purl.org/collections/nl/am/proxy-42175	http://purl.org/collections/nl/am/t-22505
846	http://purl.org/collections/nl/am/proxy-26746	http://purl.org/collections/nl/am/t-15459
847	http://purl.org/collections/nl/am/proxy-38264	http://purl.org/collections/nl/am/t-22506
848	http://purl.org/collections/nl/am/proxy-66510	http://purl.org/collections/nl/am/t-15606
849	http://purl.org/collections/nl/am/proxy-13821	http://purl.org/collections/nl/am/t-15606
850	http://purl.org/collections/nl/am/proxy-70373	http://purl.org/collections/nl/am/t-22503
851	http://purl.org/collections/nl/am/proxy-53054	http://purl.org/collections/nl/am/t-22503
852	http://purl.org/collections/nl/am/proxy-29422	http://purl.org/collections/nl/am/t-15606
853	http://purl.org/collections/nl/am/proxy-56124	http://purl.org/collections/nl/am/t-22503
854	http://purl.org/collections/nl/am/proxy-21093	http://purl.org/collections/nl/am/t-15606
855	http://purl.org/collections/nl/am/proxy-64232	http://purl.org/collections/nl/am/t-15579
856	http://purl.org/collections/nl/am/proxy-66194	http://purl.org/collections/nl/am/t-14592
857	http://purl.org/collections/nl/am/proxy-72008	http://purl.org/collections/nl/am/t-22503
858	http://purl.org/collections/nl/am/proxy-66992	http://purl.org/collections/nl/am/t-5504
859	http://purl.org/collections/nl/am/proxy-72470	http://purl.org/collections/nl/am/t-22503
860	http://purl.org/collections/nl/am/proxy-69284	http://purl.org/collections/nl/am/t-22503
861	http://purl.org/collections/nl/am/proxy-27342	http://purl.org/collections/nl/am/t-15579
862	http://purl.org/collections/nl/am/proxy-5873	http://purl.org/collections/nl/am/t-15459
863	http://purl.org/collections/nl/am/proxy-28186	http://purl.org/collections/nl/am/t-22505
864	http://purl.org/collections/nl/am/proxy-3038	http://purl.org/collections/nl/am/t-22503
865	http://purl.org/collections/nl/am/proxy-53671	http://purl.org/collections/nl/am/t-22503
866	http://purl.org/collections/nl/am/proxy-54714	http://purl.org/collections/nl/am/t-22503
867	http://purl.org/collections/nl/am/proxy-6415	http://purl.org/collections/nl/am/t-15606
868	http://purl.org/collections/nl/am/proxy-50474	http://purl.org/collections/nl/am/t-22503
869	http://purl.org/collections/nl/am/proxy-69110	http://purl.org/collections/nl/am/t-22503
870	http://purl.org/collections/nl/am/proxy-73119	http://purl.org/collections/nl/am/t-14592
871	http://purl.org/collections/nl/am/proxy-56127	http://purl.org/collections/nl/am/t-22503
872	http://purl.org/collections/nl/am/proxy-56761	http://purl.org/collections/nl/am/t-22503
873	http://purl.org/collections/nl/am/proxy-50787	http://purl.org/collections/nl/am/t-14592
874	http://purl.org/collections/nl/am/proxy-73121	http://purl.org/collections/nl/am/t-14592
875	http://purl.org/collections/nl/am/proxy-66826	http://purl.org/collections/nl/am/t-22508
876	http://purl.org/collections/nl/am/proxy-40334	http://purl.org/collections/nl/am/t-22505
877	http://purl.org/collections/nl/am/proxy-4828	http://purl.org/collections/nl/am/t-22507
878	http://purl.org/collections/nl/am/proxy-42098	http://purl.org/collections/nl/am/t-22505
879	http://purl.org/collections/nl/am/proxy-53966	http://purl.org/collections/nl/am/t-22503
880	http://purl.org/collections/nl/am/proxy-65136	http://purl.org/collections/nl/am/t-22503
881	http://purl.org/collections/nl/am/proxy-52197	http://purl.org/collections/nl/am/t-22503
882	http://purl.org/collections/nl/am/proxy-54860	http://purl.org/collections/nl/am/t-22503
883	http://purl.org/collections/nl/am/proxy-32791	http://purl.org/collections/nl/am/t-22508
884	http://purl.org/collections/nl/am/proxy-44975	http://purl.org/collections/nl/am/t-14592
885	http://purl.org/collections/nl/am/proxy-3101	http://purl.org/collections/nl/am/t-5504
886	http://purl.org/collections/nl/am/proxy-6611	http://purl.org/collections/nl/am/t-15606
887	http://purl.org/collections/nl/am/proxy-15827	http://purl.org/collections/nl/am/t-15459
888	http://purl.org/collections/nl/am/proxy-50681	http://purl.org/collections/nl/am/t-22503
889	http://purl.org/collections/nl/am/proxy-23987	http://purl.org/collections/nl/am/t-15579
890	http://purl.org/collections/nl/am/proxy-22546	http://purl.org/collections/nl/am/t-15579
891	http://purl.org/collections/nl/am/proxy-52528	http://purl.org/collections/nl/am/t-22503
892	http://purl.org/collections/nl/am/proxy-43239	http://purl.org/collections/nl/am/t-22505
893	http://purl.org/collections/nl/am/proxy-20612	http://purl.org/collections/nl/am/t-15579
894	http://purl.org/collections/nl/am/proxy-45118	http://purl.org/collections/nl/am/t-14592
895	http://purl.org/collections/nl/am/proxy-16520	http://purl.org/collections/nl/am/t-5504
896	http://purl.org/collections/nl/am/proxy-56286	http://purl.org/collections/nl/am/t-22503
897	http://purl.org/collections/nl/am/proxy-3100	http://purl.org/collections/nl/am/t-5504
898	http://purl.org/collections/nl/am/proxy-74618	http://purl.org/collections/nl/am/t-5504
899	http://purl.org/collections/nl/am/proxy-29721	http://purl.org/collections/nl/am/t-15579
900	http://purl.org/collections/nl/am/proxy-61323	http://purl.org/collections/nl/am/t-22503
901	http://purl.org/collections/nl/am/proxy-14597	http://purl.org/collections/nl/am/t-15606
902	http://purl.org/collections/nl/am/proxy-38965	http://purl.org/collections/nl/am/t-22506
903	http://purl.org/collections/nl/am/proxy-5554	http://purl.org/collections/nl/am/t-22508
904	http://purl.org/collections/nl/am/proxy-3689	http://purl.org/collections/nl/am/t-22504
905	http://purl.org/collections/nl/am/proxy-31526	http://purl.org/collections/nl/am/t-5504
906	http://purl.org/collections/nl/am/proxy-60962	http://purl.org/collections/nl/am/t-22503
907	http://purl.org/collections/nl/am/proxy-54405	http://purl.org/collections/nl/am/t-5504
908	http://purl.org/collections/nl/am/proxy-243	http://purl.org/collections/nl/am/t-22503
909	http://purl.org/collections/nl/am/proxy-58542	http://purl.org/collections/nl/am/t-5504
910	http://purl.org/collections/nl/am/proxy-55741	http://purl.org/collections/nl/am/t-22503
911	http://purl.org/collections/nl/am/proxy-51473	http://purl.org/collections/nl/am/t-22503
912	http://purl.org/collections/nl/am/proxy-19343	http://purl.org/collections/nl/am/t-15579
913	http://purl.org/collections/nl/am/proxy-47189	http://purl.org/collections/nl/am/t-5504
914	http://purl.org/collections/nl/am/proxy-19206	http://purl.org/collections/nl/am/t-15579
915	http://purl.org/collections/nl/am/proxy-31918	http://purl.org/collections/nl/am/t-15579
916	http://purl.org/collections/nl/am/proxy-60800	http://purl.org/collections/nl/am/t-22503
917	http://purl.org/collections/nl/am/proxy-30715	http://purl.org/collections/nl/am/t-22508
918	http://purl.org/collections/nl/am/proxy-6580	http://purl.org/collections/nl/am/t-15606
919	http://purl.org/collections/nl/am/proxy-52137	http://purl.org/collections/nl/am/t-22503
920	http://purl.org/collections/nl/am/proxy-45350	http://purl.org/collections/nl/am/t-14592
921	http://purl.org/collections/nl/am/proxy-48171	http://purl.org/collections/nl/am/t-15606
922	http://purl.org/collections/nl/am/proxy-50276	http://purl.org/collections/nl/am/t-22503
923	http://purl.org/collections/nl/am/proxy-12116	http://purl.org/collections/nl/am/t-22508
924	http://purl.org/collections/nl/am/proxy-72243	http://purl.org/collections/nl/am/t-22503
925	http://purl.org/collections/nl/am/proxy-28595	http://purl.org/collections/nl/am/t-15579
926	http://purl.org/collections/nl/am/proxy-64756	http://purl.org/collections/nl/am/t-15579
927	http://purl.org/collections/nl/am/proxy-24230	http://purl.org/collections/nl/am/t-15459
928	http://purl.org/collections/nl/am/proxy-51116	http://purl.org/collections/nl/am/t-22503
929	http://purl.org/collections/nl/am/proxy-74587	http://purl.org/collections/nl/am/t-5504
930	http://purl.org/collections/nl/am/proxy-3346	http://purl.org/collections/nl/am/t-22503
931	http://purl.org/collections/nl/am/proxy-66001	http://purl.org/collections/nl/am/t-22503
932	http://purl.org/collections/nl/am/proxy-54167	http://purl.org/collections/nl/am/t-22503
933	http://purl.org/collections/nl/am/proxy-54648	http://purl.org/collections/nl/am/t-5504
934	http://purl.org/collections/nl/am/proxy-23848	http://purl.org/collections/nl/am/t-15579
935	http://purl.org/collections/nl/am/proxy-22834	http://purl.org/collections/nl/am/t-5504
936	http://purl.org/collections/nl/am/proxy-30224	http://purl.org/collections/nl/am/t-5504
937	http://purl.org/collections/nl/am/proxy-31336	http://purl.org/collections/nl/am/t-15606
938	http://purl.org/collections/nl/am/proxy-66998	http://purl.org/collections/nl/am/t-5504
939	http://purl.org/collections/nl/am/proxy-70241	http://purl.org/collections/nl/am/t-22503
940	http://purl.org/collections/nl/am/proxy-40545	http://purl.org/collections/nl/am/t-22505
941	http://purl.org/collections/nl/am/proxy-4887	http://purl.org/collections/nl/am/t-22507
942	http://purl.org/collections/nl/am/proxy-43400	http://purl.org/collections/nl/am/t-22505
943	http://purl.org/collections/nl/am/proxy-8162	http://purl.org/collections/nl/am/t-15459
944	http://purl.org/collections/nl/am/proxy-75012	http://purl.org/collections/nl/am/t-5504
945	http://purl.org/collections/nl/am/proxy-38372	http://purl.org/collections/nl/am/t-22506
946	http://purl.org/collections/nl/am/proxy-28151	http://purl.org/collections/nl/am/t-15579
947	http://purl.org/collections/nl/am/proxy-5626	http://purl.org/collections/nl/am/t-22508
948	http://purl.org/collections/nl/am/proxy-45384	http://purl.org/collections/nl/am/t-14592
949	http://purl.org/collections/nl/am/proxy-71578	http://purl.org/collections/nl/am/t-22503
950	http://purl.org/collections/nl/am/proxy-48587	http://purl.org/collections/nl/am/t-5504
951	http://purl.org/collections/nl/am/proxy-2289	http://purl.org/collections/nl/am/t-22503
952	http://purl.org/collections/nl/am/proxy-60999	http://purl.org/collections/nl/am/t-22503
953	http://purl.org/collections/nl/am/proxy-15808	http://purl.org/collections/nl/am/t-5504
